"","West Virginia CF Root","WV","0","1",""
"8","Describe west virginia’s location in relationship to the prime meridian, equator, tropic of cancer, tropic of capricorn, arctic and antarctic circles","SS.8.4.1 ","8.SS.S.4","4","WV Social Studies"
"8","Identify west virginia’s location by latitude and longitude including degrees, minutes and seconds","SS.8.4.2 ","8.SS.S.4","4","WV Social Studies"
"8","Identify west virginia’s man-made and natural borders","SS.8.4.3 ","8.SS.S.4","4","WV Social Studies"
"8","Use a map to identify the four major geographic regions, major rivers, landforms and points of interest in west virginia","SS.8.4.4 ","8.SS.S.4","4","WV Social Studies"
"8","Identify, analyze and discuss west virginia’s geographic regions through reading descriptive literature","SS.8.4.5 ","8.SS.S.4","4","WV Social Studies"
"8","Identify the location of west virginia in relationship to neighboring states and the eastern united states","SS.8.4.6 ","8.SS.S.4","4","WV Social Studies"
"8","Use a map to identify the counties and major cities in west virginia","SS.8.4.7 ","8.SS.S.4","4","WV Social Studies"
"8","Cite reasons for the development of the west virginia transportation system","SS.8.4.8 ","8.SS.S.4","4","WV Social Studies"
"8","Draw conclusions about climate, landforms and resources in west virginia’s four geographic regions using special purpose maps","SS.8.4.9 ","8.SS.S.4","4","WV Social Studies"
"8","Explain how the cultural and economic isolation of different areas of the united states and west virginia have been changed through technological advances (eg, tv, radio, telephone, computers, highways)","SS.8.4.10 ","8.SS.S.4","4","WV Social Studies"
"8","Describe west virginia’s climate, its effect on people’s lives","SS.8.4.11 ","8.SS.S.4","4","WV Social Studies"
"8","Use a map to explain the settlement, exploration and population patterns of west virginia in relation to geographic features","SS.8.4.12 ","8.SS.S.4","4","WV Social Studies"
"8","Identify the geographic factors which lead to development of agriculture, coal, glass, chemical, metallurgical and tourism industries in west virginia","SS.8.4.13 ","8.SS.S.4","4","WV Social Studies"
"8","Define region and list various regions found in west virginia (eg, geographic, tourist)","SS.8.4.14 ","8.SS.S.4","4","WV Social Studies"
"8","Identify and locate counties in the 8 tourist regions of west virginia","SS.8.4.15 ","8.SS.S.4","4","WV Social Studies"
"8","Explain how west virginia’s environment affects tourism","SS.8.4.16 ","8.SS.S.4","4","WV Social Studies"
"8","History","8.SS.S.5","8","3","WV Social Studies"
"8","List reasons for exploration, major explorers, their routes and discoveries on the western virginia frontier","SS.8.5.1 ","8.SS.S.5","4","WV Social Studies"
"8","Sequence the events and incentives for virginia’s expansion west to the ohio river","SS.8.5.2 ","8.SS.S.5","4","WV Social Studies"
"8","Compare and contrast french and english explorers, settlers and settlements on the western frontier","SS.8.5.3 ","8.SS.S.5","4","WV Social Studies"
"8","Sequence the events that led to the formation of the state of west virginia","SS.8.5.4 ","8.SS.S.5","4","WV Social Studies"
"8","Identify characteristics of various native american cultures in west virginia from the pre-columbian period to the arrival of europeans","SS.8.5.5 ","8.SS.S.5","4","WV Social Studies"
"8","Identify the types of transportation which facilitated the growth of west virginia and western expansion","SS.8.5.6 ","8.SS.S.5","4","WV Social Studies"
"8","Sequence and analyze the impact of contemporary social, economic and technological developments on people and culture in west virginia and the united states","SS.8.5.7 ","8.SS.S.5","4","WV Social Studies"
"8","Describe and analyze the evolution of the labor movement in west virginia and the united states","SS.8.5.8 ","8.SS.S.5","4","WV Social Studies"
"8","Identify the role of ethnic and racial minorities and women in west virginia’s history","SS.8.5.9 ","8.SS.S.5","4","WV Social Studies"
"8","Explain reasons for and resulting consequences of conflicts and wars as they pertain to the development of west virginia (eg, french and indian war, american revolution, civil war)","SS.8.5.10 ","8.SS.S.5","4","WV Social Studies"
"8","Draw conclusions about west virginia and other areas from various types of charts, graphs, maps, pictures, models and timelines","SS.8.5.11 ","8.SS.S.5","4","WV Social Studies"
"8","Describe the cultural conflict between the europeans and native americans as it relates to west virginia","SS.8.5.12 ","8.SS.S.5","4","WV Social Studies"
"8","Explain the effect of immigration on the culture of west virginia from european settlement through the early twentieth century","SS.8.5.13 ","8.SS.S.5","4","WV Social Studies"
"8","Identify men and women in west virginia who have made significant contributions to our history in the public and/or private sectors (eg, statehood movement, abolition movement, education, industry, literature)","SS.8.5.14 ","8.SS.S.5","4","WV Social Studies"
"8","Identify and explain the significance of historical experience and of geographical, social and economic factors that have helped to shape both west virginian and american society","SS.8.5.15 ","8.SS.S.5","4","WV Social Studies"
"8","Describe the moral, ethical and legal tensions that led to the creation of the new state of west virginia and how those tensions were resolved","SS.8.5.16 ","8.SS.S.5","4","WV Social Studies"
"8","Identify and locate places of historical importance in west virginia that can be visited by tourists","SS.8.5.17 ","8.SS.S.5","4","WV Social Studies"
"8","List fairs and festivals in west virginia that can be attributed to the influence of various cultural groups who have settled in the state","SS.8.5.18 ","8.SS.S.5","4","WV Social Studies"
"3","Reading","3.RLA.S.1","3","3","WV Reading Language Arts"
"3","Recognize level appropriate sight words and content vocabulary","RLA.3.1.1","3.RLA.S.1","4","WV Reading Language Arts"
"3","Recognize level appropriate reading vocabulary (eg, synonyms, antonyms, homonyms, multi-meaning words)","RLA.3.1.2","3.RLA.S.1","4","WV Reading Language Arts"
"3","Use reading skills and strategies to comprehend a variety of literary passages and texts (eg, fairy tales, folk-tales; fiction; nonfiction; myths; poems; fables; fantasies; historical fiction; biographies; autobiographies; chapter books)","RLA.3.1.3","3.RLA.S.1","4","WV Reading Language Arts"
"3","Use comprehension skills to understand a story (eg, story elements; sequence; expository works; drawing conclusions; compare/contrast; predict; summarize; infer; paraphrase; main idea; story topic)","RLA.3.1.4","3.RLA.S.1","4","WV Reading Language Arts"
"3","Recognize the ways in which language is used in literary text (eg, simile; metaphor; idioms)","RLA.3.1.5","3.RLA.S.1","4","WV Reading Language Arts"
"3","Use graphic organizers and visualization techniques to interpret information (eg, charts; graphs; diagrams)","RLA.3.1.6","3.RLA.S.1","4","WV Reading Language Arts"
"3","Use meaning clues to aid comprehension and make predictions about content across the curriculum (eg, action; events; story topic; behaviors)","RLA.3.1.7","3.RLA.S.1","4","WV Reading Language Arts"
"3","Read with accuracy and comprehension instructional level texts designed for third grade and use self-correction strategies (eg, search for cues; identify miscues; reread)","RLA.3.1.8","3.RLA.S.1","4","WV Reading Language Arts"
"3","Read familiar stories, poems and passages with fluency and expression (eg, rhythm; flow; meter; tempo; pitch; tone; intonation) and self-select a variety of literary works","RLA.3.1.9","3.RLA.S.1","4","WV Reading Language Arts"
"3","Explain a purpose for reading (eg, for information; for pleasure; to understand a specific viewpoint)","RLA.3.1.10","3.RLA.S.1","4","WV Reading Language Arts"
"3","Recognize author’s purpose (eg, to persuade; to inform)","RLA.3.1.11","3.RLA.S.1","4","WV Reading Language Arts"
"3","Compare connections between characters or simple events in a literary work in own life and other cultures (eg, events; characters; conflicts; themes)","RLA.3.1.12","3.RLA.S.1","4","WV Reading Language Arts"
"3","Use reading skills and strategies to identify a variety of informational resources to support literacy learning (eg, environmental print; written directions; signs; captions; labels; informational books)","RLA.3.1.13","3.RLA.S.1","4","WV Reading Language Arts"
"3","Increase amount of independent reading","RLA.3.1.14","3.RLA.S.1","4","WV Reading Language Arts"
"3","Writing","3.RLA.S.2","3","3","WV Reading Language Arts"
"3","Demonstrate proper manuscript and full transition to cursive writing techniques (eg, posture; paper placement; pencil grip; letter formation; slant; letter size; spacing; rhythm; alignment)","RLA.3.2.1","3.RLA.S.2","4","WV Reading Language Arts"
"3","Use the five step writing process (eg, graphic organizers for prewriting; descriptive words and details for drafting and revising; use of simple dictionaries for editing and publishing; conferencing to edit; punctuation; capitalization; and spelling at developmentally appropriate level)","RLA.3.2.2","3.RLA.S.2","4","WV Reading Language Arts"
"3","Use paragraph format to write compositions (eg, beginning - middle - end; main ideas with relevant details; sentence variety - declarative, interrogative; descriptive and transitional words; indentations)","RLA.3.2.3","3.RLA.S.2","4","WV Reading Language Arts"
"3","Use a variety of strategies to plan simple research (eg, identify possible topic by brainstorming; list questions; use idea webs; organize prior knowledge about a topic; develop a course of action for writing; determine how to locate necessary information)","RLA.3.2.4","3.RLA.S.2","4","WV Reading Language Arts"
"3","Use a variety of sources to gather information (eg, use dictionaries; encyclopedias; newspapers)","RLA.3.2.5","3.RLA.S.2","4","WV Reading Language Arts"
"3","Alphabetize to the third letter and use simple dictionary skills (eg, guide words, pronunciation)","RLA.3.2.6","3.RLA.S.2","4","WV Reading Language Arts"
"3","Use conventions of spelling in written composition (eg, spell high frequency words form appropriate grade level list; use letter/sound relationships to spell independently; make structural changes to spell words correctly: spell irregular verbs and irregular plural nouns)","RLA.3.2.7","3.RLA.S.2","4","WV Reading Language Arts"
"3","Use conventions of capitalization in written composition (eg, greeting - heading - closing of a letter; first word of a direct quotation)","RLA.3.2.8","3.RLA.S.2","4","WV Reading Language Arts"
